1024, 0.208000
1097, 0.231000
1176, 0.246000
1260, 0.272000
1351, 0.293000
1448, 0.336000
1552, 0.359000
1663, 0.391000
1782, 0.427000
1910, 0.471000
2048, 0.516000
2194, 0.571000
2352, 0.610000
2521, 0.676000
2702, 0.767000
2896, 0.863000
3104, 0.882000
3326, 0.953000
3565, 1.038000
3821, 1.132000
4096, 1.214000
4389, 1.314000
4705, 1.389000
5042, 1.518000
5404, 1.651000
5792, 1.803000
6208, 2.021000
6653, 2.212000
7131, 2.351000
7643, 2.878000
8192, 3.064000
